n,dim,rank,mu_min,basis_index,weight_magnitude
211,20707,1397,0.4044864778,(11; 13),0.332630
211,20707,1397,0.4044864778,(8; 28),0.320457
211,20707,1397,0.4044864778,(6; 62),-0.240856
211,20707,1397,0.4044864778,(7; 29),-0.222088
211,20707,1397,0.4044864778,(6; 61),-0.206236
211,20707,1397,0.4044864778,(5; 62),0.181707
211,20707,1397,0.4044864778,(6; 78),0.174383
211,20707,1397,0.4044864778,(5; 61),0.165351
211,20707,1397,0.4044864778,(8; 23),0.153172
211,20707,1397,0.4044864778,(5; 77),0.132329
211,20707,1397,0.4044864778,(5; 202),-0.126270
211,20707,1397,0.4044864778,(5; 68),-0.120620
211,20707,1397,0.4044864778,(5; 71),0.116729
211,20707,1397,0.4044864778,(8; 27),-0.113687
211,20707,1397,0.4044864778,(4; 74),0.111411
211,20707,1397,0.4044864778,(7; 32),-0.109576
211,20707,1397,0.4044864778,(4; 73),0.108696
211,20707,1397,0.4044864778,(9; 13),-0.105019
211,20707,1397,0.4044864778,(5; 72),-0.103953
211,20707,1397,0.4044864778,(6; 66),0.101929
211,20707,1397,0.4044864778,(6; 83),-0.098681
211,20707,1397,0.4044864778,(6; 71),-0.098673
211,20707,1397,0.4044864778,(5; 67),0.098473
211,20707,1397,0.4044864778,(6; 77),-0.094813
211,20707,1397,0.4044864778,(5; 66),-0.093042
211,20707,1397,0.4044864778,(7; 49),0.092277
211,20707,1397,0.4044864778,(6; 82),0.092119
211,20707,1397,0.4044864778,(6; 79),-0.089912
211,20707,1397,0.4044864778,(5; 75),0.088758
211,20707,1397,0.4044864778,(5; 81),-0.087156
211,20707,1397,0.4044864778,(7; 60),0.082614
211,20707,1397,0.4044864778,(11; 15),-0.079676
211,20707,1397,0.4044864778,(5; 95),-0.079676
211,20707,1397,0.4044864778,(4; 98),0.078144
211,20707,1397,0.4044864778,(6; 75),-0.078065
211,20707,1397,0.4044864778,(4; 202),0.077265
211,20707,1397,0.4044864778,(8; 19),0.074995
211,20707,1397,0.4044864778,(6; 68),0.074774
211,20707,1397,0.4044864778,(5; 112),0.074554
211,20707,1397,0.4044864778,(7; 50),-0.074301
211,20707,1397,0.4044864778,(5; 82),-0.073065
211,20707,1397,0.4044864778,(5; 104),0.072838
211,20707,1397,0.4044864778,(1; 77),-0.072432
211,20707,1397,0.4044864778,(5; 94),0.071177
211,20707,1397,0.4044864778,(11; 56),-0.070979
211,20707,1397,0.4044864778,(5; 86),-0.070230
211,20707,1397,0.4044864778,(5; 78),-0.069424
211,20707,1397,0.4044864778,(5; 87),0.068725
211,20707,1397,0.4044864778,(4; 77),-0.067624
211,20707,1397,0.4044864778,(5; 196),0.067366
211,20707,1397,0.4044864778,(5; 92),0.067077
211,20707,1397,0.4044864778,(10; 76),0.066705
211,20707,1397,0.4044864778,(4; 81),0.066360
211,20707,1397,0.4044864778,(8; 73),0.065893
211,20707,1397,0.4044864778,(10; 17),-0.065204
211,20707,1397,0.4044864778,(0; 68),0.065071
211,20707,1397,0.4044864778,(5; 141),-0.064768
211,20707,1397,0.4044864778,(6; 91),0.064425
211,20707,1397,0.4044864778,(6; 136),-0.064258
211,20707,1397,0.4044864778,(1; 72),0.063518
211,20707,1397,0.4044864778,(4; 95),0.063083
211,20707,1397,0.4044864778,(5; 91),-0.062485
211,20707,1397,0.4044864778,(0; 62),-0.062338
211,20707,1397,0.4044864778,(8; 24),0.062080
211,20707,1397,0.4044864778,(6; 72),0.060890
211,20707,1397,0.4044864778,(5; 89),-0.060744
211,20707,1397,0.4044864778,(6; 87),-0.060526
211,20707,1397,0.4044864778,(8; 34),0.060499
211,20707,1397,0.4044864778,(7; 21),-0.060431
211,20707,1397,0.4044864778,(6; 63),-0.060001
211,20707,1397,0.4044864778,(5; 167),0.059778
211,20707,1397,0.4044864778,(5; 115),-0.059287
211,20707,1397,0.4044864778,(7; 52),0.058925
211,20707,1397,0.4044864778,(5; 97),0.058173
211,20707,1397,0.4044864778,(6; 95),0.058031
211,20707,1397,0.4044864778,(5; 140),-0.057848
211,20707,1397,0.4044864778,(4; 75),-0.057669
211,20707,1397,0.4044864778,(5; 153),-0.057441
211,20707,1397,0.4044864778,(10; 18),0.057094
211,20707,1397,0.4044864778,(0; 71),-0.056947
211,20707,1397,0.4044864778,(1; 81),0.056941
211,20707,1397,0.4044864778,(6; 69),0.056560
211,20707,1397,0.4044864778,(0; 73),-0.056111
211,20707,1397,0.4044864778,(4; 92),-0.055927
211,20707,1397,0.4044864778,(4; 70),0.055768
211,20707,1397,0.4044864778,(5; 168),-0.055623
211,20707,1397,0.4044864778,(7; 51),-0.055118
211,20707,1397,0.4044864778,(7; 77),0.055053
211,20707,1397,0.4044864778,(6; 60),-0.054787
211,20707,1397,0.4044864778,(8; 39),0.054660
211,20707,1397,0.4044864778,(0; 61),-0.054359
211,20707,1397,0.4044864778,(7; 41),0.054176
211,20707,1397,0.4044864778,(8; 70),0.053535
211,20707,1397,0.4044864778,(5; 135),0.053423
211,20707,1397,0.4044864778,(7; 63),0.053417
211,20707,1397,0.4044864778,(5; 194),0.053294
211,20707,1397,0.4044864778,(6; 80),-0.053222
211,20707,1397,0.4044864778,(1; 74),0.053193
211,20707,1397,0.4044864778,(4; 111),0.053130
212,20707,1399,0.4767922819,(5; 61),-0.089063
212,20707,1399,0.4767922819,(6; 42),0.068486
212,20707,1399,0.4767922819,(6; 61),-0.056888
212,20707,1399,0.4767922819,(7; 17),0.056360
212,20707,1399,0.4767922819,(5; 58),-0.055674
212,20707,1399,0.4767922819,(5; 60),0.052029
212,20707,1399,0.4767922819,(2; 61),0.051239
212,20707,1399,0.4767922819,(6; 58),-0.050081
212,20707,1399,0.4767922819,(7; 40),0.047509
212,20707,1399,0.4767922819,(5; 78),0.045201
212,20707,1399,0.4767922819,(2; 74),0.044225
212,20707,1399,0.4767922819,(6; 201),0.043081
212,20707,1399,0.4767922819,(5; 63),-0.042413
212,20707,1399,0.4767922819,(5; 57),-0.042254
212,20707,1399,0.4767922819,(2; 75),-0.042179
212,20707,1399,0.4767922819,(2; 79),-0.041579
212,20707,1399,0.4767922819,(4; 201),0.041305
212,20707,1399,0.4767922819,(6; 57),-0.040717
212,20707,1399,0.4767922819,(6; 41),-0.038490
212,20707,1399,0.4767922819,(5; 56),0.037550
212,20707,1399,0.4767922819,(4; 202),0.036422
212,20707,1399,0.4767922819,(6; 60),0.035409
212,20707,1399,0.4767922819,(2; 202),0.035081
212,20707,1399,0.4767922819,(5; 72),-0.033933
212,20707,1399,0.4767922819,(6; 78),0.033760
212,20707,1399,0.4767922819,(5; 90),0.033723
212,20707,1399,0.4767922819,(8; 16),-0.032994
212,20707,1399,0.4767922819,(5; 76),-0.032687
212,20707,1399,0.4767922819,(2; 82),0.031996
212,20707,1399,0.4767922819,(2; 66),-0.030491
212,20707,1399,0.4767922819,(6; 56),0.029370
212,20707,1399,0.4767922819,(5; 55),-0.029226
212,20707,1399,0.4767922819,(2; 90),0.028625
212,20707,1399,0.4767922819,(5; 86),-0.028188
212,20707,1399,0.4767922819,(5; 122),-0.028060
212,20707,1399,0.4767922819,(5; 94),-0.027780
212,20707,1399,0.4767922819,(7; 43),-0.027635
212,20707,1399,0.4767922819,(2; 63),0.027426
212,20707,1399,0.4767922819,(4; 194),-0.027256
212,20707,1399,0.4767922819,(2; 92),-0.026856
212,20707,1399,0.4767922819,(5; 62),-0.026674
212,20707,1399,0.4767922819,(7; 52),-0.026667
212,20707,1399,0.4767922819,(2; 60),-0.026581
212,20707,1399,0.4767922819,(5; 68),-0.026369
212,20707,1399,0.4767922819,(5; 80),-0.025828
212,20707,1399,0.4767922819,(2; 58),0.025814
212,20707,1399,0.4767922819,(2; 86),-0.025523
212,20707,1399,0.4767922819,(0; 202),0.025483
212,20707,1399,0.4767922819,(8; 35),0.025473
212,20707,1399,0.4767922819,(6; 55),-0.025448
212,20707,1399,0.4767922819,(6; 202),0.025311
212,20707,1399,0.4767922819,(6; 194),-0.025221
212,20707,1399,0.4767922819,(4; 58),-0.024940
212,20707,1399,0.4767922819,(4; 193),0.024772
212,20707,1399,0.4767922819,(6; 193),0.024727
212,20707,1399,0.4767922819,(2; 88),-0.024568
212,20707,1399,0.4767922819,(7; 53),-0.024433
212,20707,1399,0.4767922819,(6; 52),-0.024238
212,20707,1399,0.4767922819,(6; 53),0.023484
212,20707,1399,0.4767922819,(6; 72),-0.022840
212,20707,1399,0.4767922819,(6; 67),-0.022837
212,20707,1399,0.4767922819,(4; 192),-0.022823
212,20707,1399,0.4767922819,(6; 63),-0.022789
212,20707,1399,0.4767922819,(5; 202),0.022764
212,20707,1399,0.4767922819,(5; 59),0.022463
212,20707,1399,0.4767922819,(2; 67),-0.022342
212,20707,1399,0.4767922819,(10; 15),0.022079
212,20707,1399,0.4767922819,(6; 43),0.022050
212,20707,1399,0.4767922819,(5; 51),0.021603
212,20707,1399,0.4767922819,(6; 192),-0.021292
212,20707,1399,0.4767922819,(2; 57),0.021044
212,20707,1399,0.4767922819,(7; 21),0.020987
212,20707,1399,0.4767922819,(7; 51),0.020783
